PARAM1_STR,PARAM1_NUM,CATEGORY,PARAM2_STR,PARAM2_NUM,ORDER_NUM,VALID_FLG,COMMENTS
,22587,"SUBJECT_ID_TO_PID","b82908",,1,"Y",
,22588,"SUBJECT_ID_TO_PID","b75055",,1,"Y",
,22589,"SUBJECT_ID_TO_PID","b61511",,1,"Y",
,22590,"SUBJECT_ID_TO_PID","b87251",,1,"Y",
,22591,"SUBJECT_ID_TO_PID","b67301",,1,"Y",
,22592,"SUBJECT_ID_TO_PID","b89512",,1,"Y",
,22593,"SUBJECT_ID_TO_PID","b62556",,1,"Y",
,22594,"SUBJECT_ID_TO_PID","b77827",,1,"Y",
,22595,"SUBJECT_ID_TO_PID","b85527",,1,"Y",
,22596,"SUBJECT_ID_TO_PID","b64469",,1,"Y",
,22597,"SUBJECT_ID_TO_PID","b82982",,1,"Y",
,22598,"SUBJECT_ID_TO_PID","b74271",,1,"Y",
,22599,"SUBJECT_ID_TO_PID","b87371",,1,"Y",
,22600,"SUBJECT_ID_TO_PID","b68043",,1,"Y",
,22600,"SUBJECT_ID_TO_PID","b76658",,2,"Y",
,22601,"SUBJECT_ID_TO_PID","b71095",,1,"Y",
,22602,"SUBJECT_ID_TO_PID","b66287",,1,"Y",
,22603,"SUBJECT_ID_TO_PID","b71813",,1,"Y",
,22604,"SUBJECT_ID_TO_PID","b70853",,1,"Y",
,22605,"SUBJECT_ID_TO_PID","b72916",,1,"Y",
,22606,"SUBJECT_ID_TO_PID","b66806",,1,"Y",
,22607,"SUBJECT_ID_TO_PID","b87973",,1,"Y",
,22608,"SUBJECT_ID_TO_PID","b74327",,1,"Y",
,22609,"SUBJECT_ID_TO_PID","b87997",,1,"Y",
,22610,"SUBJECT_ID_TO_PID","b85683",,1,"Y",
,22611,"SUBJECT_ID_TO_PID","b72511",,1,"Y",
,22612,"SUBJECT_ID_TO_PID","b86758",,1,"Y",
,22613,"SUBJECT_ID_TO_PID","b67317",,1,"Y",
,22614,"SUBJECT_ID_TO_PID","b61245",,1,"Y",
,22615,"SUBJECT_ID_TO_PID","b68026",,1,"Y",
,22616,"SUBJECT_ID_TO_PID","b65496",,1,"Y",
,22617,"SUBJECT_ID_TO_PID","b82948",,1,"Y",
,22618,"SUBJECT_ID_TO_PID","b89150",,1,"Y",
,22619,"SUBJECT_ID_TO_PID","b62909",,1,"Y",
,22620,"SUBJECT_ID_TO_PID","b86202",,1,"Y",
,22621,"SUBJECT_ID_TO_PID","b78559",,1,"Y",
,22622,"SUBJECT_ID_TO_PID","b86334",,1,"Y",
,22623,"SUBJECT_ID_TO_PID","b70717",,1,"Y",
,22624,"SUBJECT_ID_TO_PID","b66945",,5,"Y",
,22624,"SUBJECT_ID_TO_PID","b65958",,6,"Y",
,22624,"SUBJECT_ID_TO_PID","b68933",,1,"Y",
,22624,"SUBJECT_ID_TO_PID","b66690",,2,"Y",
,22624,"SUBJECT_ID_TO_PID","b87257",,3,"Y",
,22624,"SUBJECT_ID_TO_PID","b84995",,4,"Y",
,22625,"SUBJECT_ID_TO_PID","b81498",,1,"Y",
,22626,"SUBJECT_ID_TO_PID","b60813",,1,"Y",
,22627,"SUBJECT_ID_TO_PID","b85391",,1,"Y",
,22628,"SUBJECT_ID_TO_PID","b80916",,1,"Y",
,22629,"SUBJECT_ID_TO_PID","b85795",,1,"Y",
,22630,"SUBJECT_ID_TO_PID","b60748",,1,"Y",
,22631,"SUBJECT_ID_TO_PID","b78928",,1,"Y",
,22632,"SUBJECT_ID_TO_PID","b74761",,1,"Y",
,22633,"SUBJECT_ID_TO_PID","b76617",,1,"Y",
,22634,"SUBJECT_ID_TO_PID","b73257",,1,"Y",
,22635,"SUBJECT_ID_TO_PID","b63858",,1,"Y",
,22636,"SUBJECT_ID_TO_PID","b73818",,1,"Y",
,22637,"SUBJECT_ID_TO_PID","b66384",,1,"Y",
,22638,"SUBJECT_ID_TO_PID","b80785",,1,"Y",
,22639,"SUBJECT_ID_TO_PID","b65793",,1,"Y",
,22640,"SUBJECT_ID_TO_PID","b61193",,1,"Y",
,22641,"SUBJECT_ID_TO_PID","b85443",,1,"Y",
,22642,"SUBJECT_ID_TO_PID","b70022",,1,"Y",
,22643,"SUBJECT_ID_TO_PID","b88062",,1,"Y",
,22644,"SUBJECT_ID_TO_PID","b85373",,1,"Y",
,22644,"SUBJECT_ID_TO_PID","b82258",,2,"Y",
,22644,"SUBJECT_ID_TO_PID","b89357",,3,"Y",
,22645,"SUBJECT_ID_TO_PID","b74654",,1,"Y",
,22646,"SUBJECT_ID_TO_PID","b73101",,1,"Y",
,22647,"SUBJECT_ID_TO_PID","b68833",,1,"Y",
,22648,"SUBJECT_ID_TO_PID","b74873",,1,"Y",
,22649,"SUBJECT_ID_TO_PID","b74669",,1,"Y",
,22650,"SUBJECT_ID_TO_PID","b84852",,1,"Y",
,22651,"SUBJECT_ID_TO_PID","b84217",,1,"Y",
,22652,"SUBJECT_ID_TO_PID","b69491",,1,"Y",
,22653,"SUBJECT_ID_TO_PID","b77991",,1,"Y",
,22654,"SUBJECT_ID_TO_PID","b89415",,1,"Y",
,22655,"SUBJECT_ID_TO_PID","b79662",,1,"Y",
,22656,"SUBJECT_ID_TO_PID","b75733",,1,"Y",
,22656,"SUBJECT_ID_TO_PID","b60896",,2,"Y",
,22657,"SUBJECT_ID_TO_PID","b67264",,1,"Y",
,22658,"SUBJECT_ID_TO_PID","b80347",,1,"Y",
,22659,"SUBJECT_ID_TO_PID","b82032",,1,"Y",
,22660,"SUBJECT_ID_TO_PID","b78425",,1,"Y",
,22661,"SUBJECT_ID_TO_PID","b81119",,1,"Y",
,22662,"SUBJECT_ID_TO_PID","b69214",,1,"Y",
,22663,"SUBJECT_ID_TO_PID","b60251",,3,"Y",
,22663,"SUBJECT_ID_TO_PID","b79548",,1,"Y",
,22663,"SUBJECT_ID_TO_PID","b81260",,2,"Y",
,22664,"SUBJECT_ID_TO_PID","b62381",,1,"Y",
,22665,"SUBJECT_ID_TO_PID","b78736",,1,"Y",
,22666,"SUBJECT_ID_TO_PID","b64619",,1,"Y",
,22667,"SUBJECT_ID_TO_PID","b89860",,2,"Y",
,22667,"SUBJECT_ID_TO_PID","b80119",,1,"Y",
,22668,"SUBJECT_ID_TO_PID","b78455",,1,"Y",
,22669,"SUBJECT_ID_TO_PID","b68647",,1,"Y",
,22670,"SUBJECT_ID_TO_PID","b62749",,1,"Y",
,22671,"SUBJECT_ID_TO_PID","b83709",,1,"Y",
,22672,"SUBJECT_ID_TO_PID","b82628",,1,"Y",
,22673,"SUBJECT_ID_TO_PID","b68143",,1,"Y",
,22674,"SUBJECT_ID_TO_PID","b89878",,1,"Y",
,22675,"SUBJECT_ID_TO_PID","b66734",,1,"Y",
,22676,"SUBJECT_ID_TO_PID","b68832",,1,"Y",
,22677,"SUBJECT_ID_TO_PID","b83761",,1,"Y",
,22678,"SUBJECT_ID_TO_PID","b84554",,1,"Y",
,22679,"SUBJECT_ID_TO_PID","b74754",,1,"Y",
,22680,"SUBJECT_ID_TO_PID","b84970",,1,"Y",
,22681,"SUBJECT_ID_TO_PID","b86082",,1,"Y",
,22682,"SUBJECT_ID_TO_PID","b75155",,1,"Y",
,22683,"SUBJECT_ID_TO_PID","b68839",,1,"Y",
,25148,"SUBJECT_ID_TO_PID","b82612",,1,"Y",
,25149,"SUBJECT_ID_TO_PID","b70670",,1,"Y",
,25150,"SUBJECT_ID_TO_PID","b75608",,2,"Y",
,25150,"SUBJECT_ID_TO_PID","b85785",,1,"Y",
,25151,"SUBJECT_ID_TO_PID","b67646",,1,"Y",
,25152,"SUBJECT_ID_TO_PID","b64395",,1,"Y",
,25153,"SUBJECT_ID_TO_PID","b84507",,1,"Y",
,25154,"SUBJECT_ID_TO_PID","b73728",,1,"Y",
,25155,"SUBJECT_ID_TO_PID","b73925",,1,"Y",
,25156,"SUBJECT_ID_TO_PID","b80476",,1,"Y",
,25157,"SUBJECT_ID_TO_PID","b63236",,1,"Y",
,25158,"SUBJECT_ID_TO_PID","b66486",,1,"Y",
,25159,"SUBJECT_ID_TO_PID","b76319",,1,"Y",
,25160,"SUBJECT_ID_TO_PID","b62472",,1,"Y",
,25161,"SUBJECT_ID_TO_PID","b80991",,1,"Y",
,25162,"SUBJECT_ID_TO_PID","b89618",,1,"Y",
,25163,"SUBJECT_ID_TO_PID","b71331",,1,"Y",
,25164,"SUBJECT_ID_TO_PID","b80986",,1,"Y",
,25165,"SUBJECT_ID_TO_PID","b73445",,1,"Y",
,25166,"SUBJECT_ID_TO_PID","b74551",,1,"Y",
,25167,"SUBJECT_ID_TO_PID","b66791",,1,"Y",
,25168,"SUBJECT_ID_TO_PID","b64454",,1,"Y",
,25169,"SUBJECT_ID_TO_PID","b78914",,1,"Y",
,25170,"SUBJECT_ID_TO_PID","b82218",,1,"Y",
,25171,"SUBJECT_ID_TO_PID","b61778",,1,"Y",
,25172,"SUBJECT_ID_TO_PID","b60408",,1,"Y",
,25173,"SUBJECT_ID_TO_PID","b75288",,1,"Y",
,25174,"SUBJECT_ID_TO_PID","b71262",,1,"Y",
,25175,"SUBJECT_ID_TO_PID","b86146",,1,"Y",
,25176,"SUBJECT_ID_TO_PID","b71386",,1,"Y",
,25177,"SUBJECT_ID_TO_PID","b73259",,2,"Y",
,25177,"SUBJECT_ID_TO_PID","b83718",,1,"Y",
,25178,"SUBJECT_ID_TO_PID","b74385",,1,"Y",
,25179,"SUBJECT_ID_TO_PID","b66007",,1,"Y",
,25180,"SUBJECT_ID_TO_PID","b74381",,1,"Y",
,25181,"SUBJECT_ID_TO_PID","b68692",,1,"Y",
,25182,"SUBJECT_ID_TO_PID","b76859",,1,"Y",
,25183,"SUBJECT_ID_TO_PID","b69083",,1,"Y",
,25184,"SUBJECT_ID_TO_PID","b72054",,1,"Y",
,25185,"SUBJECT_ID_TO_PID","b85764",,1,"Y",
,25186,"SUBJECT_ID_TO_PID","b71227",,1,"Y",
,25187,"SUBJECT_ID_TO_PID","b82954",,1,"Y",
,25188,"SUBJECT_ID_TO_PID","b68380",,1,"Y",
,25189,"SUBJECT_ID_TO_PID","b68602",,1,"Y",
,25190,"SUBJECT_ID_TO_PID","b85524",,1,"Y",
,25191,"SUBJECT_ID_TO_PID","b87284",,1,"Y",
,25192,"SUBJECT_ID_TO_PID","b74772",,1,"Y",
,25193,"SUBJECT_ID_TO_PID","b88793",,1,"Y",
,25194,"SUBJECT_ID_TO_PID","b78700",,1,"Y",
,25195,"SUBJECT_ID_TO_PID","b83730",,1,"Y",
,25196,"SUBJECT_ID_TO_PID","b80642",,1,"Y",
,25197,"SUBJECT_ID_TO_PID","b87809",,1,"Y",
,25198,"SUBJECT_ID_TO_PID","b86359",,1,"Y",
,25199,"SUBJECT_ID_TO_PID","b85818",,1,"Y",
,25200,"SUBJECT_ID_TO_PID","b64530",,1,"Y",
,25201,"SUBJECT_ID_TO_PID","b77862",,1,"Y",
,25202,"SUBJECT_ID_TO_PID","b66860",,1,"Y",
,25203,"SUBJECT_ID_TO_PID","b60235",,1,"Y",
,25204,"SUBJECT_ID_TO_PID","b73614",,1,"Y",
,25205,"SUBJECT_ID_TO_PID","b62695",,1,"Y",
,25206,"SUBJECT_ID_TO_PID","b60637",,1,"Y",
,25207,"SUBJECT_ID_TO_PID","b61339",,1,"Y",
,25208,"SUBJECT_ID_TO_PID","b87435",,1,"Y",
,25209,"SUBJECT_ID_TO_PID","b80133",,1,"Y",
,25210,"SUBJECT_ID_TO_PID","b72119",,1,"Y",
,25211,"SUBJECT_ID_TO_PID","b88401",,1,"Y",
,25212,"SUBJECT_ID_TO_PID","b69753",,1,"Y",
,25213,"SUBJECT_ID_TO_PID","b86521",,1,"Y",
,25214,"SUBJECT_ID_TO_PID","b62839",,1,"Y",
,25215,"SUBJECT_ID_TO_PID","b62596",,1,"Y",
,25216,"SUBJECT_ID_TO_PID","b72147",,1,"Y",
,25217,"SUBJECT_ID_TO_PID","b89049",,1,"Y",
,25217,"SUBJECT_ID_TO_PID","b83265",,2,"Y",
,25217,"SUBJECT_ID_TO_PID","b77604",,3,"Y",
,25218,"SUBJECT_ID_TO_PID","b88364",,1,"Y",
,25219,"SUBJECT_ID_TO_PID","b62199",,1,"Y",
,25220,"SUBJECT_ID_TO_PID","b84326",,1,"Y",
,25221,"SUBJECT_ID_TO_PID","b82722",,1,"Y",
,25222,"SUBJECT_ID_TO_PID","b70448",,1,"Y",
,25223,"SUBJECT_ID_TO_PID","b79282",,1,"Y",
,25224,"SUBJECT_ID_TO_PID","b85409",,1,"Y",
,25225,"SUBJECT_ID_TO_PID","b70117",,1,"Y",
,25225,"SUBJECT_ID_TO_PID","b78004",,2,"Y",
,25225,"SUBJECT_ID_TO_PID","b87839",,3,"Y",
,25225,"SUBJECT_ID_TO_PID","b82325",,4,"Y",
,25226,"SUBJECT_ID_TO_PID","b64732",,1,"Y",
,25227,"SUBJECT_ID_TO_PID","b68248",,1,"Y",
,25228,"SUBJECT_ID_TO_PID","b61745",,1,"Y",
,25229,"SUBJECT_ID_TO_PID","b76190",,1,"Y",
,25230,"SUBJECT_ID_TO_PID","b80143",,1,"Y",
,25231,"SUBJECT_ID_TO_PID","b69693",,1,"Y",
,25232,"SUBJECT_ID_TO_PID","b81088",,1,"Y",
,25233,"SUBJECT_ID_TO_PID","b74931",,1,"Y",
,25234,"SUBJECT_ID_TO_PID","b88406",,1,"Y",
,25235,"SUBJECT_ID_TO_PID","b64266",,1,"Y",
,25236,"SUBJECT_ID_TO_PID","b69430",,1,"Y",
,25237,"SUBJECT_ID_TO_PID","b60042",,1,"Y",
,25238,"SUBJECT_ID_TO_PID","b73457",,1,"Y",
,25239,"SUBJECT_ID_TO_PID","b66574",,1,"Y",
,25240,"SUBJECT_ID_TO_PID","b69245",,1,"Y",
,25241,"SUBJECT_ID_TO_PID","b87937",,1,"Y",
,25242,"SUBJECT_ID_TO_PID","b89252",,1,"Y",
,25243,"SUBJECT_ID_TO_PID","b72943",,1,"Y",
,25244,"SUBJECT_ID_TO_PID","b76439",,1,"Y",
,25245,"SUBJECT_ID_TO_PID","b80728",,1,"Y",
,25246,"SUBJECT_ID_TO_PID","b75285",,1,"Y",
,25247,"SUBJECT_ID_TO_PID","b74319",,1,"Y",
,25248,"SUBJECT_ID_TO_PID","b64251",,1,"Y",
,25249,"SUBJECT_ID_TO_PID","b87894",,1,"Y",
,25250,"SUBJECT_ID_TO_PID","b65393",,1,"Y",
,25251,"SUBJECT_ID_TO_PID","b75492",,1,"Y",
,25252,"SUBJECT_ID_TO_PID","b83976",,1,"Y",
,25253,"SUBJECT_ID_TO_PID","b62328",,1,"Y",
,25254,"SUBJECT_ID_TO_PID","b63682",,1,"Y",
,25255,"SUBJECT_ID_TO_PID","b62517",,1,"Y",
,25255,"SUBJECT_ID_TO_PID","b67299",,2,"Y",
,25256,"SUBJECT_ID_TO_PID","b80258",,1,"Y",
,25257,"SUBJECT_ID_TO_PID","b84300",,1,"Y",
,25258,"SUBJECT_ID_TO_PID","b83599",,1,"Y",
,25259,"SUBJECT_ID_TO_PID","b60041",,1,"Y",
,25260,"SUBJECT_ID_TO_PID","b69314",,1,"Y",
,25261,"SUBJECT_ID_TO_PID","b77794",,1,"Y",
,25262,"SUBJECT_ID_TO_PID","b88527",,1,"Y",
,25263,"SUBJECT_ID_TO_PID","b60230",,1,"Y",
,25264,"SUBJECT_ID_TO_PID","b85921",,1,"Y",
,25265,"SUBJECT_ID_TO_PID","b76585",,1,"Y",
,25266,"SUBJECT_ID_TO_PID","b68882",,1,"Y",
,25267,"SUBJECT_ID_TO_PID","b62951",,1,"Y",
,25268,"SUBJECT_ID_TO_PID","b67736",,1,"Y",
,25269,"SUBJECT_ID_TO_PID","b75595",,1,"Y",
,25270,"SUBJECT_ID_TO_PID","b66432",,1,"Y",
,25271,"SUBJECT_ID_TO_PID","b73844",,1,"Y",
,25272,"SUBJECT_ID_TO_PID","b84085",,1,"Y",
,25273,"SUBJECT_ID_TO_PID","b72151",,1,"Y",
,25274,"SUBJECT_ID_TO_PID","b76017",,1,"Y",
,25275,"SUBJECT_ID_TO_PID","b73427",,1,"Y",
,25276,"SUBJECT_ID_TO_PID","b88742",,1,"Y",
,25277,"SUBJECT_ID_TO_PID","b86355",,1,"Y",
,25278,"SUBJECT_ID_TO_PID","b70846",,1,"Y",
,25279,"SUBJECT_ID_TO_PID","b78920",,1,"Y",
,25280,"SUBJECT_ID_TO_PID","b81819",,1,"Y",
,25281,"SUBJECT_ID_TO_PID","b62091",,1,"Y",
,25282,"SUBJECT_ID_TO_PID","b89726",,1,"Y",
,25283,"SUBJECT_ID_TO_PID","b71177",,1,"Y",
,25284,"SUBJECT_ID_TO_PID","b85407",,1,"Y",
,25285,"SUBJECT_ID_TO_PID","b69166",,1,"Y",
,25286,"SUBJECT_ID_TO_PID","b82086",,1,"Y",
,25286,"SUBJECT_ID_TO_PID","b89212",,2,"Y",
,25287,"SUBJECT_ID_TO_PID","b74179",,1,"Y",
,25288,"SUBJECT_ID_TO_PID","b66897",,1,"Y",
,25289,"SUBJECT_ID_TO_PID","b80779",,1,"Y",
,25290,"SUBJECT_ID_TO_PID","b76486",,1,"Y",
,25291,"SUBJECT_ID_TO_PID","b71958",,1,"Y",
,25292,"SUBJECT_ID_TO_PID","b60416",,1,"Y",
,25293,"SUBJECT_ID_TO_PID","b76546",,1,"Y",
,25294,"SUBJECT_ID_TO_PID","b89716",,1,"Y",
,25295,"SUBJECT_ID_TO_PID","b75948",,1,"Y",
,25296,"SUBJECT_ID_TO_PID","b81614",,1,"Y",
,25297,"SUBJECT_ID_TO_PID","b63775",,1,"Y",
,25298,"SUBJECT_ID_TO_PID","b81873",,1,"Y",
,25299,"SUBJECT_ID_TO_PID","b78809",,1,"Y",
,25300,"SUBJECT_ID_TO_PID","b63988",,1,"Y",
,25301,"SUBJECT_ID_TO_PID","b89065",,1,"Y",
,25302,"SUBJECT_ID_TO_PID","b62386",,1,"Y",
,25302,"SUBJECT_ID_TO_PID","b89498",,2,"Y",
,25303,"SUBJECT_ID_TO_PID","b84907",,1,"Y",
,25303,"SUBJECT_ID_TO_PID","b88905",,2,"Y",
,25304,"SUBJECT_ID_TO_PID","b73199",,1,"Y",
,25305,"SUBJECT_ID_TO_PID","b71181",,1,"Y",
,25306,"SUBJECT_ID_TO_PID","b73683",,1,"Y",
,25307,"SUBJECT_ID_TO_PID","b80221",,1,"Y",
,25308,"SUBJECT_ID_TO_PID","b80592",,1,"Y",
,20170,"SUBJECT_ID_TO_PID","b80989",,1,"Y",
,20171,"SUBJECT_ID_TO_PID","b85542",,1,"Y",
,20172,"SUBJECT_ID_TO_PID","b62497",,1,"Y",
,20173,"SUBJECT_ID_TO_PID","b85979",,1,"Y",
,20173,"SUBJECT_ID_TO_PID","b81396",,2,"Y",
,20174,"SUBJECT_ID_TO_PID","b85905",,1,"Y",
,20175,"SUBJECT_ID_TO_PID","b83195",,1,"Y",
,20176,"SUBJECT_ID_TO_PID","b61090",,1,"Y",
,20177,"SUBJECT_ID_TO_PID","b70487",,1,"Y",
,20178,"SUBJECT_ID_TO_PID","b75341",,1,"Y",
,20179,"SUBJECT_ID_TO_PID","b60924",,1,"Y",
,20180,"SUBJECT_ID_TO_PID","b78577",,1,"Y",
,20181,"SUBJECT_ID_TO_PID","b71195",,4,"Y",
,20181,"SUBJECT_ID_TO_PID","b60809",,1,"Y",
,20181,"SUBJECT_ID_TO_PID","b69153",,2,"Y",
,20181,"SUBJECT_ID_TO_PID","b79698",,3,"Y",
,20182,"SUBJECT_ID_TO_PID","b89986",,1,"Y",
,20183,"SUBJECT_ID_TO_PID","b64227",,1,"Y",
,20184,"SUBJECT_ID_TO_PID","b83016",,1,"Y",
,20185,"SUBJECT_ID_TO_PID","b81876",,1,"Y",
,20186,"SUBJECT_ID_TO_PID","b86993",,1,"Y",
,20187,"SUBJECT_ID_TO_PID","b64522",,1,"Y",
,20187,"SUBJECT_ID_TO_PID","b80838",,2,"Y",
,20188,"SUBJECT_ID_TO_PID","b84066",,1,"Y",
,20189,"SUBJECT_ID_TO_PID","b62215",,1,"Y",
,20190,"SUBJECT_ID_TO_PID","b66372",,1,"Y",
,20190,"SUBJECT_ID_TO_PID","b70260",,2,"Y",
,20190,"SUBJECT_ID_TO_PID","b70330",,3,"Y",
,20190,"SUBJECT_ID_TO_PID","b61285",,4,"Y",
,20190,"SUBJECT_ID_TO_PID","b73408",,5,"Y",
,20191,"SUBJECT_ID_TO_PID","b78172",,1,"Y",
,20192,"SUBJECT_ID_TO_PID","b80992",,1,"Y",
,20193,"SUBJECT_ID_TO_PID","b72419",,1,"Y",
,20194,"SUBJECT_ID_TO_PID","b72718",,1,"Y",
,20195,"SUBJECT_ID_TO_PID","b66451",,1,"Y",
,20196,"SUBJECT_ID_TO_PID","b83026",,1,"Y",
,20197,"SUBJECT_ID_TO_PID","b71018",,1,"Y",
,20198,"SUBJECT_ID_TO_PID","b77291",,1,"Y",
,20199,"SUBJECT_ID_TO_PID","b85903",,1,"Y",
,20200,"SUBJECT_ID_TO_PID","b76438",,1,"Y",
,20201,"SUBJECT_ID_TO_PID","b66771",,1,"Y",
,20202,"SUBJECT_ID_TO_PID","b64286",,1,"Y",
,20203,"SUBJECT_ID_TO_PID","b64707",,1,"Y",
,20204,"SUBJECT_ID_TO_PID","b79618",,1,"Y",
,20204,"SUBJECT_ID_TO_PID","b80757",,2,"Y",
,20205,"SUBJECT_ID_TO_PID","b88323",,1,"Y",
,20206,"SUBJECT_ID_TO_PID","b70553",,1,"Y",
,20207,"SUBJECT_ID_TO_PID","b79011",,1,"Y",
,20208,"SUBJECT_ID_TO_PID","b62809",,1,"Y",
,20209,"SUBJECT_ID_TO_PID","b71786",,1,"Y",
,20210,"SUBJECT_ID_TO_PID","b79399",,1,"Y",
,20211,"SUBJECT_ID_TO_PID","b73229",,1,"Y",
,20212,"SUBJECT_ID_TO_PID","b73054",,1,"Y",
,20213,"SUBJECT_ID_TO_PID","b62524",,1,"Y",
,20214,"SUBJECT_ID_TO_PID","b89883",,1,"Y",
,20215,"SUBJECT_ID_TO_PID","b82323",,1,"Y",
,20216,"SUBJECT_ID_TO_PID","b81835",,1,"Y",
,20217,"SUBJECT_ID_TO_PID","b87211",,1,"Y",
,20218,"SUBJECT_ID_TO_PID","b67251",,1,"Y",
,20219,"SUBJECT_ID_TO_PID","b66348",,1,"Y",
,20220,"SUBJECT_ID_TO_PID","b89620",,1,"Y",
,20221,"SUBJECT_ID_TO_PID","b81581",,1,"Y",
,20222,"SUBJECT_ID_TO_PID","b69413",,1,"Y",
,20223,"SUBJECT_ID_TO_PID","b71803",,1,"Y",
,20224,"SUBJECT_ID_TO_PID","b88171",,1,"Y",
,20225,"SUBJECT_ID_TO_PID","b86102",,1,"Y",
,20226,"SUBJECT_ID_TO_PID","b84400",,1,"Y",
,20227,"SUBJECT_ID_TO_PID","b85879",,1,"Y",
,20228,"SUBJECT_ID_TO_PID","b68178",,1,"Y",
,20229,"SUBJECT_ID_TO_PID","b89714",,1,"Y",
,20230,"SUBJECT_ID_TO_PID","b88503",,1,"Y",
,20231,"SUBJECT_ID_TO_PID","b85310",,1,"Y",
,20232,"SUBJECT_ID_TO_PID","b60903",,1,"Y",
,20233,"SUBJECT_ID_TO_PID","b66847",,1,"Y",
,20234,"SUBJECT_ID_TO_PID","b69574",,1,"Y",
,20235,"SUBJECT_ID_TO_PID","b85473",,1,"Y",
,20236,"SUBJECT_ID_TO_PID","b87231",,1,"Y",
,20237,"SUBJECT_ID_TO_PID","b74867",,1,"Y",
,20238,"SUBJECT_ID_TO_PID","b62130",,1,"Y",
,20239,"SUBJECT_ID_TO_PID","b87052",,1,"Y",
,20240,"SUBJECT_ID_TO_PID","b81915",,1,"Y",
,20241,"SUBJECT_ID_TO_PID","b77455",,1,"Y",
,20242,"SUBJECT_ID_TO_PID","b63513",,1,"Y",
,20243,"SUBJECT_ID_TO_PID","b86025",,1,"Y",
,20244,"SUBJECT_ID_TO_PID","b68084",,1,"Y",
,20245,"SUBJECT_ID_TO_PID","b66213",,1,"Y",
,20246,"SUBJECT_ID_TO_PID","b64383",,1,"Y",
,20247,"SUBJECT_ID_TO_PID","b77849",,1,"Y",
,20248,"SUBJECT_ID_TO_PID","b78744",,1,"Y",
,20249,"SUBJECT_ID_TO_PID","b67383",,2,"Y",
,20249,"SUBJECT_ID_TO_PID","b89673",,1,"Y",
,20250,"SUBJECT_ID_TO_PID","b73009",,1,"Y",
,20251,"SUBJECT_ID_TO_PID","b75345",,1,"Y",
,20252,"SUBJECT_ID_TO_PID","b62127",,1,"Y",
,20253,"SUBJECT_ID_TO_PID","b83678",,1,"Y",
,20254,"SUBJECT_ID_TO_PID","b69164",,1,"Y",
,20255,"SUBJECT_ID_TO_PID","b74692",,1,"Y",
,20256,"SUBJECT_ID_TO_PID","b82480",,1,"Y",
,20257,"SUBJECT_ID_TO_PID","b67339",,1,"Y",
,20258,"SUBJECT_ID_TO_PID","b62603",,1,"Y",
,20259,"SUBJECT_ID_TO_PID","b80685",,1,"Y",
,20260,"SUBJECT_ID_TO_PID","b70122",,1,"Y",
,20261,"SUBJECT_ID_TO_PID","b65773",,1,"Y",
,20262,"SUBJECT_ID_TO_PID","b64541",,1,"Y",
,20263,"SUBJECT_ID_TO_PID","b88296",,1,"Y",
,20264,"SUBJECT_ID_TO_PID","b88332",,1,"Y",
,20265,"SUBJECT_ID_TO_PID","b85555",,1,"Y",
,20266,"SUBJECT_ID_TO_PID","b83276",,1,"Y",
,20267,"SUBJECT_ID_TO_PID","b64914",,1,"Y",
,20268,"SUBJECT_ID_TO_PID","b61419",,1,"Y",
,20269,"SUBJECT_ID_TO_PID","b60861",,1,"Y",
,20270,"SUBJECT_ID_TO_PID","b84717",,1,"Y",
,20271,"SUBJECT_ID_TO_PID","b62787",,1,"Y",
,20272,"SUBJECT_ID_TO_PID","b74315",,1,"Y",
,20273,"SUBJECT_ID_TO_PID","b84880",,1,"Y",
,20274,"SUBJECT_ID_TO_PID","b64485",,1,"Y",
,20275,"SUBJECT_ID_TO_PID","b79759",,1,"Y",
,20276,"SUBJECT_ID_TO_PID","b74122",,1,"Y",
,20277,"SUBJECT_ID_TO_PID","b61069",,1,"Y",
,20278,"SUBJECT_ID_TO_PID","b80115",,1,"Y",
,20279,"SUBJECT_ID_TO_PID","b66057",,1,"Y",
,20280,"SUBJECT_ID_TO_PID","b66440",,1,"Y",
,20281,"SUBJECT_ID_TO_PID","b71212",,1,"Y",
,20282,"SUBJECT_ID_TO_PID","b65891",,1,"Y",
,20283,"SUBJECT_ID_TO_PID","b81803",,1,"Y",
,20284,"SUBJECT_ID_TO_PID","b80377",,1,"Y",
,20285,"SUBJECT_ID_TO_PID","b75302",,1,"Y",
,20286,"SUBJECT_ID_TO_PID","b75402",,1,"Y",
,20287,"SUBJECT_ID_TO_PID","b75745",,1,"Y",
,20288,"SUBJECT_ID_TO_PID","b78937",,1,"Y",
,20289,"SUBJECT_ID_TO_PID","b89207",,1,"Y",
,20290,"SUBJECT_ID_TO_PID","b63791",,1,"Y",
,20291,"SUBJECT_ID_TO_PID","b74580",,1,"Y",
,20292,"SUBJECT_ID_TO_PID","b61598",,1,"Y",
,20293,"SUBJECT_ID_TO_PID","b87182",,1,"Y",
,20294,"SUBJECT_ID_TO_PID","b87034",,1,"Y",
,20295,"SUBJECT_ID_TO_PID","b87578",,1,"Y",
,20296,"SUBJECT_ID_TO_PID","b71653",,1,"Y",
,20297,"SUBJECT_ID_TO_PID","b64183",,1,"Y",
,20298,"SUBJECT_ID_TO_PID","b88309",,1,"Y",
,20299,"SUBJECT_ID_TO_PID","b64465",,1,"Y",
